id,category,latitude,longitude,heading
490,gps,51.04504978083333,3.682414966666667,250.7741
491,gps,51.04504978083333,3.682414966666667,250.7741
492,gps,51.04504978083333,3.682414966666667,254.6771
10,camera,51.04505020593129,3.6823972622255865,0.0
493,gps,51.04504769583333,3.682411226,254.6771
494,gps,51.04504769583333,3.682411226,254.6771
495,gps,51.04504769583333,3.682411226,259.0308
496,gps,51.04504578983333,3.682407420166667,259.0308
497,gps,51.04504578983333,3.682407420166667,259.0308
498,gps,51.04504578983333,3.682407420166667,262.3181
499,gps,51.04504405483333,3.6824035386666667,262.3181
500,gps,51.04504405483333,3.6824035386666667,262.3181
501,gps,51.04504405483333,3.6824035386666667,264.2271
502,gps,51.0450429315,3.6823993311666667,264.2271
503,gps,51.0450429315,3.6823993311666667,264.2271
504,gps,51.0450429315,3.6823993311666667,263.8761
505,gps,51.0450418465,3.6823951521666665,263.8761
506,gps,51.0450418465,3.6823951521666665,263.8761
507,gps,51.0450418465,3.6823951521666665,262.887
508,gps,51.04504119883333,3.682390722666667,262.887
509,gps,51.04504119883333,3.682390722666667,262.887
510,gps,51.04504119883333,3.682390722666667,260.1951
511,gps,51.04504063233333,3.6823861213333333,260.1951
512,gps,51.04504063233333,3.6823861213333333,260.1951
513,gps,51.04504063233333,3.6823861213333333,256.0601
514,gps,51.045040261333334,3.6823814009999998,256.0601
515,gps,51.045040261333334,3.6823814009999998,256.0601
516,gps,51.045040261333334,3.6823814009999998,250.3275
517,gps,51.045040041166665,3.682376417,250.3275
518,gps,51.045040041166665,3.682376417,250.3275
519,gps,51.045040041166665,3.682376417,243.1889
520,gps,51.045039772,3.6823712606666668,243.1889
521,gps,51.045039772,3.6823712606666668,243.1889
522,gps,51.045039772,3.6823712606666668,234.8471
523,gps,51.045039018,3.682366393666667,234.8471
524,gps,51.045039018,3.682366393666667,234.8471
525,gps,51.045039018,3.682366393666667,229.1461
526,gps,51.04503778383334,3.682361960333333,229.1461
527,gps,51.04503778383334,3.682361960333333,229.1461
528,gps,51.04503778383334,3.682361960333333,226.2576
529,gps,51.04503654616666,3.6823574105,226.2576
530,gps,51.04503654616666,3.6823574105,226.2576
531,gps,51.04503654616666,3.6823574105,221.8741
